sofifa_id,value_mln_eur,wage_k_eur,release_clause_mln_eur
202493,7.5,19.0,15.8
202562,9.5,52.0,16.2
202789,8.5,34.0,15.1
202851,10.0,33.0,17.0
203177,9.5,32.0,20.0
203487,12.0,37.0,23.7
203757,10.5,51.0,16.8
204341,5.0,13.0,10.0
204876,9.5,27.0,20.0
205186,7.0,43.0,13.3
206075,9.5,35.0,18.8
206493,5.0,25.0,10.0
206652,9.5,49.0,18.3
207421,12.5,55.0,24.7
207664,5.0,26.0,10.5
207791,12.5,68.0,22.2
207948,12.5,57.0,24.7
208004,9.0,52.0,17.1
208250,10.5,29.0,21.0
208777,13.5,27.0,29.4
209440,10.0,39.0,17.0
210282,7.5,26.0,15.0
210617,11.5,41.0,19.6
210864,11.0,48.0,19.5
211147,14.0,76.0,
211320,11.5,60.0,19.8
211454,9.5,68.0,18.1
211575,11.0,71.0,20.9
211784,16.0,52.0,31.6
212067,5.0,12.0,8.5
212153,10.0,73.0,17.0
212245,12.0,55.0,21.3
212491,11.0,56.0,21.7
212501,13.5,71.0,26.7
212602,11.0,65.0,21.7
212623,15.0,25.0,32.6
213013,11.0,15.0,17.1
213655,13.0,68.0,25.7
213761,10.5,42.0,17.9
214009,10.0,37.0,17.8
214947,12.5,62.0,24.7
214977,10.0,45.0,16.8
215057,7.5,20.0,15.8
215071,5.5,17.0,7.7
215160,11.0,17.0,16.2
215441,15.0,46.0,29.6
215502,12.0,30.0,21.3
216258,11.5,37.0,19.6
216435,13.5,56.0,24.0
216497,12.5,59.0,22.2
217196,7.0,41.0,11.9
217877,13.0,19.0,20.5
218659,14.5,52.0,28.6
219145,11.0,43.0,21.7
219391,10.0,50.0,17.8
219522,9.5,24.0,21.6
219681,11.0,34.0,21.7
220085,15.5,57.0,27.5
220132,9.5,30.0,20.0
220287,12.5,17.0,22.2
220421,11.0,30.0,21.7
220502,14.0,57.0,24.9
220621,14.0,59.0,27.7
221174,10.5,1.0,23.1
222357,16.0,27.0,28.4
222390,14.5,21.0,33.0
222400,12.5,66.0,24.7
222509,14.5,100.0,30.8
222515,10.5,9.0,18.9
222709,8.5,39.0,14.5
223550,11.0,20.0,22.8
223874,13.5,38.0,26.7
223898,13.0,15.0,27.0
224221,12.5,45.0,24.7
224389,21.5,50.0,38.7
224394,11.0,16.0,22.0
224422,16.5,31.0,31.4
224574,14.0,56.0,24.9
225014,15.0,43.0,26.6
225024,13.5,56.0,26.7
225126,11.5,26.0,21.6
225309,15.0,41.0,26.6
225793,22.0,56.0,46.2
225997,11.0,1.0,24.2
226637,14.5,22.0,33.0
227275,12.5,13.0,18.4
227476,10.5,2.0,22.1
227508,12.0,28.0,26.1
227528,10.5,20.0,14.7
227536,10.5,42.0,17.9
227927,15.0,41.0,29.6
228295,13.0,62.0,25.7
228302,14.5,27.0,31.5
228414,14.5,37.0,25.7
229167,15.5,38.0,32.2
229752,14.5,25.0,25.7
229773,11.0,48.0,18.4
229942,14.5,37.0,28.6
229971,13.0,18.0,27.0
230043,13.5,21.0,19.9
230182,9.5,18.0,18.1
230197,5.5,32.0,9.9
230241,9.5,36.0,18.1
230269,11.5,36.0,21.9
230331,2.1,25.0,4.0
230337,5.5,23.0,10.5
230346,10.5,33.0,18.9
230349,9.0,34.0,16.2
230371,10.5,33.0,20.0
230379,5.0,26.0,9.5
230384,12.0,37.0,21.6
230402,12.5,28.0,23.8
230431,9.0,27.0,17.1
230717,14.0,59.0,27.7
230899,16.5,54.0,
230965,15.5,31.0,27.5
230977,12.0,40.0,23.7
231102,16.5,24.0,36.3
231318,15.5,41.0,32.6
231521,17.0,41.0,32.3
231554,15.5,64.0,32.6
231628,21.5,26.0,49.5
231633,15.0,48.0,31.5
232104,16.0,62.0,31.6
232144,14.5,21.0,27.2
232229,20.0,8.0,34.0
232440,14.0,37.0,27.7
232862,11.5,15.0,
232905,10.5,21.0,15.8
232999,15.5,49.0,29.5
233531,16.5,9.0,28.1
234128,14.0,10.0,22.1
234426,13.0,46.0,27.0
234468,14.5,10.0,22.8
234568,17.0,13.0,37.4
234678,15.0,35.0,26.6
234730,15.0,11.0,
234772,10.0,30.0,22.0
234777,12.0,73.0,23.1
234833,13.0,18.0,24.4
235173,20.0,15.0,32.0
235794,16.5,45.0,34.7
235844,15.5,14.0,24.8
235889,13.5,42.0,
235945,14.5,49.0,25.0
236403,20.0,19.0,38.0
236441,13.0,14.0,20.5
236477,16.5,28.0,34.7
236496,20.0,56.0,
236499,14.5,47.0,28.6
236532,19.5,56.0,41.0
236593,21.5,28.0,45.2
236639,12.5,32.0,24.7
236772,23.0,46.0,43.7
236786,15.5,42.0,30.6
237520,16.0,1.0,34.8
238041,15.0,8.0,23.6
238160,15.0,51.0,
238744,16.0,57.0,27.6
238857,11.5,13.0,23.9
238896,16.0,14.0,33.2
239093,9.5,29.0,19.0
239482,21.0,14.0,46.2
239901,16.0,27.0,30.0
240471,12.5,22.0,22.2
240690,17.0,47.0,32.3
240702,14.0,15.0,29.1
240740,23.0,72.0,47.2
241049,15.0,25.0,32.6
241096,22.5,25.0,42.8
241202,21.5,78.0,45.2
241508,23.0,16.0,43.7
241721,16.0,36.0,28.4
241771,8.5,30.0,17.0
242656,20.5,34.0,43.1
243015,14.0,53.0,24.9
243282,17.0,27.0,35.7
243388,15.0,23.0,28.1
243647,18.0,28.0,37.8
244263,12.0,51.0,21.3
244621,14.0,16.0,
244892,21.5,35.0,45.2
245037,21.5,71.0,48.4
245155,23.0,13.0,36.8
245158,23.5,23.0,54.1
245541,22.0,18.0,41.8
246172,23.5,27.0,54.1
246186,23.5,16.0,40.0
246242,17.0,30.0,39.1
246420,23.0,29.0,48.3
247030,12.0,1.0,26.1
247257,22.0,37.0,41.8
251116,10.0,1.0,21.8
251412,15.0,14.0,25.1
252308,13.5,14.0,28.0
253109,17.0,10.0,28.1
253163,22.0,86.0,49.5
253727,16.0,1.0,34.8
254796,23.0,11.0,36.8
2147,0.825,8.0,1.2
104389,0.825,19.0,1.4
134744,1.5,26.0,2.9
143121,2.4,32.0,4.6
146296,1.3,10.0,2.1
146952,0.825,6.0,1.3
146963,1.3,11.0,1.8
151508,2.4,36.0,4.3
152554,2.3,13.0,3.3
152916,2.4,16.0,4.1
154950,,,
158625,1.3,20.0,2.5
162895,3.5,44.0,6.7
163264,0.825,42.0,1.5
163925,2.4,3.0,3.0
164859,6.0,49.0,11.4
167575,,,
167959,1.3,27.0,2.2
168621,5.0,20.0,6.5
169705,5.5,70.0,10.5
169706,5.0,31.0,9.5
170320,3.9,28.0,6.6
170719,4.7,14.0,6.6
170733,3.5,28.0,7.0
172723,1.3,49.0,2.5
173208,2.4,16.0,4.3
173474,4.6,27.0,6.9
176526,0.825,7.0,1.2
176930,2.6,1.0,5.7
179765,6.0,18.0,9.0
181318,6.0,20.0,10.2
182495,2.4,28.0,4.1
182945,4.7,19.0,9.4
183130,6.0,76.0,11.4
183569,6.0,63.0,9.9
184190,3.6,21.0,7.2
184826,6.0,20.0,10.2
186098,2.4,18.0,4.1
186156,6.5,63.0,12.4
186190,6.5,45.0,13.0
186200,7.0,17.0,14.0
186537,3.6,14.0,5.8
186627,7.5,20.0,15.0
187491,6.5,47.0,10.4
187735,6.0,40.0,9.6
188955,6.5,10.0,9.8
189060,,,
189156,4.9,11.0,7.8
189251,6.0,32.0,10.2
189454,3.1,1.0,6.8
189712,6.0,35.0,
190362,6.5,37.0,13.0
190765,7.0,51.0,13.3
191627,7.5,22.0,11.1
192041,6.5,22.0,13.7
192641,6.5,31.0,11.1
192665,1.3,22.0,2.3
193116,5.0,21.0,10.5
193331,5.5,28.0,10.9
193352,7.0,38.0,11.9
193683,6.5,18.0,13.0
193881,7.5,32.0,12.8
194794,6.0,57.0,11.4
194845,7.5,33.0,15.0
195668,4.0,17.0,8.4
198006,6.0,12.0,9.0
198368,4.6,24.0,10.1
198581,3.6,17.0,6.1
198719,8.0,49.0,15.2
199393,3.6,23.0,7.2
199561,3.5,23.0,7.4
199575,3.7,9.0,5.9
199577,7.0,18.0,15.2
199633,5.0,31.0,9.5
199745,6.5,26.0,8.5
199767,7.5,19.0,10.5
199813,6.5,11.0,9.8
200316,6.5,21.0,12.2
200529,6.0,35.0,12.0
200677,6.0,23.0,12.0
201118,6.5,63.0,12.4
201144,5.0,16.0,9.0
201262,7.0,40.0,11.9
201389,7.0,44.0,11.9
201510,7.0,59.0,13.0
201858,7.5,32.0,12.8
201956,6.0,13.0,9.6
201976,7.0,30.0,13.8
201982,5.5,25.0,9.9
202201,6.5,23.0,11.7
202429,7.0,25.0,11.9
202599,7.5,38.0,12.8
202685,7.5,43.0,12.8
203030,6.5,28.0,11.7
203741,6.5,19.0,13.0
204077,10.0,44.0,19.8
204105,6.5,1.0,13.7
204125,6.5,0.95,13.7
204277,6.0,12.0,9.6
204308,6.5,18.0,10.2
204529,8.0,88.0,
204691,6.0,9.0,9.0
204760,8.0,31.0,15.8
205083,6.0,19.0,12.0
205201,8.5,21.0,18.5
205211,,,
205346,7.0,55.0,13.3
205391,8.5,14.0,17.6
205407,7.5,41.0,12.8
205431,7.5,16.0,12.0
205566,7.0,28.0,14.7
206003,7.5,43.0,
206058,7.0,58.0,11.6
206115,9.0,34.0,17.8
206225,7.0,31.0,14.7
206304,6.5,44.0,12.4
206306,6.5,24.0,13.0
206516,9.0,49.0,17.8
206654,8.0,60.0,15.8
207554,,,
207557,4.0,33.0,
207715,8.0,43.0,12.8
208001,8.0,47.0,14.2
208045,8.0,18.0,12.0
208053,8.0,44.0,15.2
208141,8.5,14.0,17.6
208224,7.5,1.0,16.5
208375,7.5,12.0,11.8
208498,7.5,36.0,12.8
208509,8.5,23.0,17.6
208621,7.0,12.0,11.2
208787,8.5,23.0,17.6
209039,8.0,1.0,17.6
209329,8.5,20.0,15.1
209744,5.0,17.0,7.5
210047,7.0,36.0,13.8
210384,7.0,20.0,12.6
210438,7.5,20.0,15.0
210602,7.5,38.0,12.8
210679,7.0,14.0,14.5
210719,8.0,25.0,15.0
210896,9.0,56.0,17.8
211108,7.5,24.0,12.0
211368,9.0,18.0,13.3
212127,7.0,26.0,11.9
212204,7.0,24.0,10.3
212219,8.5,21.0,17.6
212228,10.5,46.0,21.8
212232,8.0,15.0,10.0
212242,9.0,44.0,16.0
212260,7.5,29.0,15.0
212269,9.5,14.0,15.0
212300,8.5,26.0,16.8
212678,8.0,23.0,17.4
212692,9.5,2.0,20.7
212715,7.5,1.0,16.5
212883,8.5,70.0,16.8
212977,8.5,37.0,15.1
213135,10.0,88.0,19.3
213388,7.5,43.0,14.3
214491,7.0,43.0,11.2
214781,6.0,17.0,9.0
214988,8.0,19.0,12.0
215051,5.0,16.0,7.0
215064,6.5,16.0,11.1
215108,5.0,12.0,8.0
215119,7.5,14.0,11.8
215270,7.5,10.0,11.3
215399,8.5,24.0,18.5
215455,9.0,1.0,20.5
215689,10.0,56.0,17.8
215699,7.0,22.0,14.7
215785,10.0,33.0,17.8
216065,5.0,33.0,8.5
216350,6.5,0.9,14.3
216433,9.0,56.0,17.8
216549,10.0,61.0,
216939,5.0,7.0,7.5
217699,4.8,57.0,9.1
219244,8.0,13.0,12.6
220196,12.0,33.0,25.2
220477,7.0,32.0,
220570,10.5,42.0,22.1
220659,10.0,33.0,19.8
220746,9.5,1.0,21.6
220831,11.0,25.0,23.9
221714,11.0,51.0,20.6
221841,12.0,46.0,25.2
222368,10.0,42.0,16.8
222404,10.5,30.0,23.1
222461,9.0,13.0,19.6
222715,8.0,23.0,16.6
223113,10.0,44.0,17.8
223154,9.5,44.0,
223329,8.0,32.0,14.2
223627,6.0,40.0,10.2
223690,6.5,1.0,14.8
224116,6.5,13.0,10.4
224151,7.5,48.0,12.8
224158,9.5,36.0,16.9
224396,7.0,9.0,11.0
224520,11.5,46.0,21.6
224540,10.5,17.0,17.1
224739,9.5,1.0,20.7
224869,7.0,13.0,11.7
225783,11.5,22.0,23.9
225859,9.0,21.0,16.9
225863,10.0,14.0,14.8
225951,9.0,30.0,18.7
226093,11.5,46.0,22.7
226229,10.0,49.0,19.3
226268,10.5,58.0,18.6
226377,7.5,38.0,12.8
226601,6.0,24.0,12.0
226853,9.5,19.0,17.8
227222,9.0,51.0,
227234,10.5,31.0,18.6
227236,10.5,49.0,
227772,6.5,9.0,9.4
228092,11.0,23.0,23.1
228386,10.0,1.0,21.8
228579,9.5,46.0,16.9
228635,11.5,105.0,
228708,13.5,40.0,25.7
228747,10.0,26.0,21.8
228789,9.5,31.0,20.0
228819,11.5,17.0,
229469,7.5,25.0,12.8
229517,9.0,12.0,15.1
229862,14.0,10.0,25.2
230020,7.5,36.0,15.0
230065,11.5,35.0,20.4
230189,6.5,14.0,12.4
230280,3.6,30.0,6.5
230317,5.0,13.0,9.5
230318,8.0,7.0,15.8
230328,0.825,13.0,1.6
230348,6.5,23.0,12.4
230373,8.5,34.0,16.2
230425,4.7,35.0,8.9
230453,7.5,29.0,13.5
230457,6.5,17.0,12.4
230463,4.7,33.0,8.5
230475,7.5,27.0,14.3
230613,9.0,35.0,16.0
230727,8.0,12.0,16.6
231366,9.0,21.0,16.9
231390,12.0,12.0,26.4
231416,11.5,35.0,
231936,15.5,52.0,32.6
232381,11.0,54.0,
232498,8.0,20.0,17.6
232639,12.0,15.0,19.2
233493,9.5,33.0,16.9
233556,12.0,27.0,22.8
233631,10.0,22.0,22.8
233848,15.0,26.0,
233959,10.0,16.0,14.8
234078,11.5,23.0,21.6
234171,10.0,23.0,18.8
234574,11.5,68.0,23.6
234711,11.0,44.0,
234826,15.0,13.0,33.0
235008,15.0,11.0,27.0
235149,10.5,24.0,18.6
235183,9.5,15.0,18.1
235424,9.0,28.0,16.0
235619,17.0,11.0,39.1
235875,9.5,27.0,18.8
235944,12.0,20.0,27.6
236221,7.5,28.0,15.8
236264,9.5,39.0,16.9
236276,11.0,28.0,23.9
236679,11.5,17.0,25.0
236920,15.0,39.0,
237043,15.0,48.0,28.5
237135,7.0,16.0,14.0
237184,11.0,15.0,25.3
237646,9.5,15.0,15.0
238033,2.4,0.85,5.3
238095,14.0,36.0,26.6
238227,15.0,38.0,31.5
239580,11.0,31.0,20.9
239890,15.5,9.0,
239956,16.5,36.0,34.7
240273,16.5,49.0,34.7
240458,12.0,26.0,27.6
240716,16.0,21.0,36.8
240754,9.5,26.0,18.8
240915,16.0,15.0,36.8
241187,15.5,8.0,26.4
241497,10.0,49.0,19.3
241707,14.5,27.0,30.5
241907,16.5,9.0,
242118,12.0,37.0,22.8
242348,9.0,25.0,
242374,15.0,37.0,
242380,11.0,9.0,25.3
242578,15.5,29.0,32.6
242663,11.0,40.0,20.9
242664,11.5,34.0,20.4
242816,17.0,75.0,38.3
243007,7.5,1.0,15.8
244261,16.5,36.0,34.7
244316,13.0,14.0,29.9
244373,7.5,1.0,16.5
244374,17.0,0.9,40.8
244380,14.5,0.85,34.8
244393,15.0,39.0,28.5
244749,9.5,36.0,18.8
244778,17.0,84.0,
244915,15.5,38.0,32.6
244960,15.0,12.0,33.0
245388,15.5,20.0,32.6
246618,16.0,0.5,38.4
246708,8.0,1.0,16.8
246785,16.5,52.0,34.7
246791,17.0,0.8,39.1
247641,17.0,0.8,39.1
251221,9.5,1.0,21.6
251528,14.5,11.0,31.9
251566,18.0,49.0,37.8
251804,15.5,67.0,34.9
253004,17.5,44.0,46.8
253072,17.0,13.0,37.4
253124,17.0,12.0,37.4
253290,11.0,35.0,20.9
257179,15.0,7.0,33.0
137242,1.8,4.0,2.4
138703,,0.9,
142707,1.9,15.0,2.9
142902,0.625,0.5,1.3
146947,5.5,25.0,11.6
149185,1.1,19.0,1.9
152879,2.6,55.0,4.9
152912,,13.0,
153048,5.5,8.0,7.2
153275,0.625,13.0,1.3
156412,0.625,23.0,1.1
157301,2.6,47.0,5.2
157304,1.5,7.0,2.0
158144,1.1,16.0,2.4
158626,1.7,5.0,3.0
161938,1.9,0.9,4.1
162328,0.625,8.0,0.875
163301,0.625,10.0,1.1
164878,2.4,18.0,3.6
165536,1.5,12.0,2.6
169595,4.8,42.0,9.1
169697,0.95,40.0,1.8
171828,1.9,13.0,2.9
171875,3.9,14.0,7.8
171972,3.5,46.0,6.7
171975,1.9,1.0,4.2
172203,1.8,34.0,3.4
173030,2.8,18.0,6.2
173546,3.6,42.0,6.8
175895,4.4,22.0,6.6
175932,3.6,19.0,5.4
176376,1.8,14.0,2.7
176693,1.8,10.0,2.9
176733,2.7,7.0,3.4
176944,3.5,19.0,5.4
177019,2.7,15.0,4.1
177358,3.9,26.0,7.4
178090,3.5,1.0,7.7
178091,4.8,36.0,9.6
178253,2.6,15.0,4.0
178424,2.1,10.0,4.4
179752,1.9,1.0,4.2
179847,1.8,39.0,3.1
180175,4.8,10.0,7.2
180819,3.5,49.0,6.7
181271,4.5,1.0,9.9
183129,3.8,33.0,7.2
183285,3.8,22.0,7.6
183376,3.7,32.0,6.3
183427,3.9,58.0,7.4
183580,4.6,28.0,8.3
183714,3.6,14.0,5.8
183895,2.6,9.0,3.9
184111,5.5,50.0,10.5
184575,4.6,16.0,7.1
184606,2.8,13.0,5.9
184873,1.8,20.0,3.6
184881,4.7,47.0,9.4
184999,3.7,0.85,8.1
185068,4.7,10.0,7.1
185174,3.9,16.0,7.8
185195,4.6,34.0,7.8
185422,5.5,52.0,10.5
185431,3.6,27.0,6.1
186347,4.1,38.0,6.6
186351,3.9,14.0,7.8
186551,3.9,21.0,6.6
186569,2.8,41.0,4.6
186684,3.6,11.0,5.8
186905,4.8,35.0,9.1
188038,3.6,1.0,7.9
188268,3.5,18.0,5.3
188942,4.7,8.0,6.8
189165,5.5,37.0,10.5
189177,5.5,29.0,10.5
189218,5.5,48.0,9.9
189224,2.7,11.0,4.2
189296,2.8,28.0,4.8
189324,3.0,34.0,5.7
189433,3.8,28.0,6.5
189456,4.7,60.0,8.9
189485,4.7,32.0,8.0
189860,4.8,42.0,9.1
189908,4.2,22.0,7.5
190059,5.5,1.0,12.1
190113,2.8,28.0,5.3
190223,2.9,22.0,6.1
190324,4.6,42.0,8.7
190456,4.8,42.0,9.1
190544,5.5,40.0,10.5
190581,5.5,6.0,6.9
190734,3.0,9.0,4.8
190778,3.7,13.0,6.7
191076,5.5,32.0,10.5
191135,5.5,24.0,12.1
191164,4.8,23.0,8.2
192086,5.5,48.0,9.4
192129,2.8,7.0,3.5
192270,4.8,7.0,6.0
192427,3.9,30.0,7.8
192667,3.5,25.0,7.4
192722,2.7,31.0,5.4
192955,4.6,63.0,8.7
193107,0.95,8.0,2.0
193133,5.5,17.0,9.9
193152,1.8,15.0,3.0
193158,5.5,18.0,7.7
194201,4.6,38.0,9.2
194644,4.8,20.0,10.1
194904,3.7,7.0,5.6
195038,5.5,27.0,9.9
195202,5.5,49.0,10.5
196069,1.8,11.0,2.5
196889,6.0,42.0,10.2
197756,5.5,52.0,10.5
197891,5.5,23.0,11.6
198032,4.7,46.0,8.9
198143,5.5,13.0,8.8
198451,3.5,24.0,7.7
198640,5.5,16.0,7.7
198653,0.625,0.6,1.4
198683,5.5,21.0,9.4
198861,4.8,70.0,9.1
198904,4.7,31.0,9.4
199158,4.8,11.0,7.7
199247,5.5,28.0,12.1
199493,3.0,8.0,4.8
199626,4.6,11.0,9.7
199792,4.6,9.0,6.0
199986,1.8,11.0,2.9
200054,4.8,28.0,8.2
200223,6.0,16.0,9.0
200318,5.5,27.0,9.9
200353,5.0,28.0,8.9
200519,4.6,12.0,7.4
200630,5.5,48.0,9.9
200759,5.5,48.0,10.5
201046,5.5,46.0,9.4
201303,5.5,21.0,7.2
201860,3.8,28.0,6.5
201862,3.8,15.0,5.3
201931,4.5,4.0,7.5
201939,5.0,29.0,10.5
201988,3.6,33.0,6.8
202089,3.7,0.6,8.0
202445,6.5,41.0,12.8
202848,6.0,21.0,
202858,5.5,13.0,9.4
203038,6.0,15.0,12.0
203067,1.6,6.0,2.4
203106,6.0,13.0,9.6
203362,6.0,46.0,11.4
203570,5.5,63.0,10.5
203736,5.5,25.0,11.0
203775,5.0,61.0,9.6
204451,6.0,23.0,10.7
204472,4.9,53.0,8.1
204539,4.1,15.0,5.7
204688,5.5,1.0,12.1
204713,5.5,26.0,
204936,5.5,26.0,10.9
204977,3.9,1.0,8.6
205114,3.5,10.0,4.6
205257,5.5,29.0,9.1
205343,5.5,49.0,9.4
205402,6.5,23.0,12.2
205531,6.5,19.0,11.5
205850,4.6,32.0,7.8
205855,6.0,1.0,13.2
205895,4.7,8.0,6.8
205953,5.5,9.0,8.3
205965,4.9,0.9,10.8
205989,6.5,58.0,12.8
206114,7.0,22.0,11.0
206594,6.0,44.0,11.9
207441,6.0,35.0,10.2
207471,4.4,29.0,7.9
207616,7.5,44.0,14.8
207683,4.8,0.7,10.9
207707,3.9,58.0,7.4
207790,6.5,27.0,11.5
207807,6.0,36.0,11.4
207935,0.95,16.0,2.0
207939,3.9,37.0,6.2
207993,5.0,60.0,9.5
208520,4.1,12.0,5.3
208615,5.5,44.0,10.3
208919,8.5,9.0,13.0
209289,6.0,26.0,
209430,6.0,21.0,12.0
209781,2.6,22.0,5.2
209782,5.5,18.0,8.5
210136,6.0,0.9,13.7
210281,1.1,0.7,2.4
210603,4.9,33.0,8.3
210619,6.5,15.0,10.2
210635,6.0,46.0,11.9
210648,4.6,32.0,7.8
210761,6.0,9.0,9.0
211093,5.5,48.0,9.9
211101,6.0,15.0,13.1
211119,3.5,9.0,5.3
211267,5.5,17.0,8.3
211348,6.0,14.0,13.7
211382,5.5,23.0,12.0
211506,7.5,28.0,14.8
211706,5.5,23.0,12.1
211738,4.8,20.0,9.0
211862,5.5,25.0,9.9
211899,5.5,25.0,9.9
212212,6.0,23.0,
212253,5.5,13.0,7.6
212287,6.0,14.0,8.0
212432,4.7,9.0,6.5
212541,2.1,1.0,4.6
212811,6.0,29.0,11.4
213242,6.0,23.0,10.7
213367,5.5,18.0,11.4
213404,6.5,23.0,11.5
213629,6.0,40.0,10.7
213654,8.0,44.0,15.0
213666,7.5,74.0,14.4
213689,6.5,30.0,12.8
213814,6.0,45.0,10.8
213899,5.5,22.0,8.1
213917,6.5,12.0,13.5
213928,6.5,21.0,9.6
213991,6.0,30.0,11.9
214076,0.625,7.0,1.0
214132,5.5,9.0,8.3
214169,3.8,21.0,6.5
214572,3.9,3.0,5.3
214601,4.9,40.0,7.8
214639,3.6,23.0,7.6
214763,1.0,9.0,1.5
215061,4.8,36.0,
215103,2.3,11.0,3.2
215135,1.8,17.0,2.7
215147,6.0,14.0,9.5
215202,6.0,16.0,9.0
215228,3.8,14.0,5.7
215251,4.3,12.0,6.8
215443,6.5,50.0,
215449,7.5,29.0,13.3
215466,4.7,16.0,8.5
215716,6.5,53.0,12.8
215798,7.0,25.0,13.8
216158,5.0,22.0,9.0
216266,7.0,42.0,13.8
216283,4.9,22.0,8.8
216380,6.5,36.0,11.5
216447,5.5,20.0,12.1
216452,6.5,28.0,11.5
216466,5.5,12.0,11.0
216700,5.5,47.0,8.8
216774,6.0,20.0,9.5
216814,6.5,38.0,12.8
216816,7.5,30.0,
216820,6.5,23.0,13.5
217097,5.5,54.0,9.4
217235,2.7,10.0,5.7
218868,4.7,2.0,10.3
219087,10.5,33.0,18.9
219466,6.5,36.0,12.8
219576,5.5,14.0,
219686,6.5,30.0,11.5
219732,6.5,38.0,12.8
219797,6.5,44.0,11.5
219835,3.5,1.0,7.7
220295,4.8,45.0,9.1
220604,3.7,22.0,7.8
220633,7.5,66.0,14.8
220710,9.0,42.0,18.9
220876,7.5,16.0,15.6
220905,6.5,38.0,
220948,4.7,0.9,10.3
221014,8.5,29.0,18.5
221016,5.5,26.0,11.6
221053,5.5,13.0,8.3
221125,8.0,9.0,12.2
221269,7.0,36.0,13.8
221284,5.5,26.0,11.4
221342,10.5,20.0,
221422,6.0,1.0,13.7
221430,6.5,12.0,10.9
221445,5.5,20.0,11.6
221634,6.5,9.0,9.9
221639,6.0,115.0,12.3
221671,5.5,24.0,9.9
221919,6.5,24.0,13.5
222123,5.5,9.0,8.4
222148,7.5,26.0,14.1
222429,7.0,7.0,13.1
222511,5.5,11.0,8.7
222994,6.0,49.0,11.9
223058,,,
223061,6.0,22.0,12.6
223197,9.0,24.0,20.7
223570,8.0,19.0,16.6
223671,7.0,24.0,12.4
223710,6.5,51.0,11.5
223885,7.0,34.0,
223922,5.5,1.0,11.6
224030,8.0,25.0,14.2
224065,6.5,15.0,10.2
224218,7.5,43.0,12.6
224258,11.5,33.0,25.3
224294,8.5,28.0,16.8
224425,6.5,44.0,11.5
224444,6.0,17.0,12.5
224510,6.0,17.0,9.0
224796,7.5,12.0,11.8
225028,5.5,26.0,11.6
225147,7.0,28.0,13.8
225161,7.0,82.0,14.9
225293,7.5,24.0,15.6
225363,6.5,12.0,14.1
225403,7.5,40.0,14.8
225439,9.0,51.0,
225475,6.5,27.0,
225653,7.0,43.0,11.7
225699,7.5,11.0,12.6
225733,4.7,9.0,5.9
225748,11.5,28.0,25.3
225782,8.0,49.0,16.8
226045,6.0,38.0,10.1
226078,6.5,53.0,12.8
226168,9.0,22.0,18.0
226376,7.0,24.0,12.1
226379,0.625,7.0,0.906
226380,7.5,58.0,
226515,4.7,23.0,9.4
226537,6.5,45.0,10.9
226627,6.5,84.0,12.5
226777,6.5,41.0,12.8
226807,6.5,8.0,10.2
227527,6.0,19.0,9.9
227591,5.5,24.0,9.4
228236,5.0,17.0,10.4
228279,7.0,10.0,11.2
228509,11.0,43.0,23.1
228675,10.5,33.0,18.9
228732,7.5,23.0,15.6
229034,7.5,18.0,13.3
229153,8.5,1.0,19.3
229453,8.5,11.0,17.6
229476,7.0,20.0,13.1
229593,6.5,63.0,
229628,6.0,25.0,13.7
229659,8.5,14.0,13.4
229749,6.5,1.0,14.8
229758,6.0,33.0,10.2
229764,9.0,23.0,
229980,11.5,33.0,20.7
230005,8.0,55.0,15.8
230165,4.6,19.0,8.7
230186,1.2,18.0,2.3
230195,3.8,12.0,7.2
230202,4.9,13.0,9.3
230213,5.5,29.0,10.5
230219,5.5,29.0,9.9
230224,6.0,9.0,11.4
230244,5.5,29.0,10.5
230250,4.8,13.0,9.1
230252,4.8,13.0,9.1
230295,4.7,15.0,8.9
230323,4.6,16.0,8.7
230336,2.8,30.0,5.0
230341,5.5,22.0,10.5
230354,4.9,26.0,9.3
230355,1.8,11.0,3.4
230388,6.0,9.0,11.4
230401,5.5,13.0,10.5
230423,4.8,24.0,9.1
230427,6.0,32.0,11.4
230502,1.9,12.0,3.6
230524,5.5,35.0,9.9
230528,6.0,11.0,11.4
230625,7.0,12.0,14.5
230967,6.0,21.0,10.2
230975,7.5,40.0,12.6
231150,6.0,9.0,9.0
231227,8.0,18.0,15.0
231280,6.5,27.0,14.8
231355,10.5,37.0,18.9
231591,6.5,20.0,14.1
231612,7.5,18.0,15.6
231627,9.0,11.0,16.2
231786,6.5,14.0,
231826,8.0,25.0,
231836,11.5,11.0,19.6
232097,9.0,11.0,
232099,8.0,12.0,16.6
232132,10.0,10.0,18.0
232241,5.5,22.0,9.1
232670,3.6,14.0,5.0
232938,12.0,49.0,25.2
233029,5.5,14.0,8.3
233267,5.0,7.0,7.9
233301,10.5,20.0,17.9
233500,11.5,11.0,19.6
233866,12.5,44.0,26.3
234045,8.5,1.0,18.5
234102,7.0,43.0,12.4
234111,12.5,34.0,25.0
234178,7.5,19.0,16.3
234789,12.0,17.0,27.6
234824,7.5,37.0,15.6
234913,6.0,17.0,9.0
235134,7.5,23.0,14.8
235172,12.0,49.0,
235389,11.0,36.0,19.8
235467,7.0,9.0,11.0
235565,6.5,17.0,13.5
235634,7.0,21.0,14.5
235883,12.0,44.0,25.2
235997,11.5,19.0,26.5
236073,5.5,12.0,10.5
