sofifa_id,work_rate,overall,potential,pace,shooting,passing,dribbling,defending,physic,defending_sliding_tackle,skill_moves,weak_foot_points
210406,Medium/Medium,81,82,81.0,75.0,81.0,85.0,70.0,61.0,71,4,5
210411,High/High,81,82,78.0,69.0,79.0,85.0,63.0,68.0,52,4,3
210463,High/Medium,81,81,88.0,80.0,75.0,83.0,38.0,70.0,24,4,4
211300,Low/Low,81,84,87.0,80.0,73.0,85.0,35.0,68.0,31,4,4
211990,Medium/Medium,81,83,,,,,,,12,1,3
212194,High/Medium,81,85,73.0,75.0,80.0,84.0,48.0,66.0,49,4,4
214979,Medium/Medium,81,83,,,,,,,16,1,3
215330,Medium/Medium,81,82,84.0,75.0,77.0,85.0,39.0,69.0,26,4,4
216201,High/Medium,81,82,94.0,78.0,72.0,78.0,37.0,81.0,29,4,2
216409,High/Medium,81,81,83.0,77.0,78.0,84.0,42.0,55.0,29,4,4
216475,High/Medium,81,81,86.0,82.0,75.0,85.0,52.0,68.0,45,4,4
217940,Medium/High,81,82,69.0,37.0,62.0,62.0,83.0,79.0,82,2,4
220093,High/Medium,81,81,84.0,64.0,72.0,77.0,77.0,79.0,77,3,3
220407,Medium/Medium,81,81,,,,,,,14,1,2
221363,High/Medium,81,86,68.0,78.0,76.0,79.0,72.0,77.0,68,3,3
221479,High/Medium,81,85,83.0,77.0,64.0,77.0,39.0,82.0,23,3,3
221992,High/Low,81,82,93.0,76.0,72.0,82.0,41.0,62.0,29,4,3
223952,Medium/Medium,81,82,,,,,,,13,1,3
224081,Medium/High,81,85,67.0,65.0,76.0,75.0,78.0,82.0,77,3,3
224411,High/Low,81,86,86.0,79.0,76.0,82.0,36.0,68.0,30,4,4
225375,Medium/High,81,85,81.0,68.0,77.0,78.0,80.0,77.0,75,3,3
226110,High/Medium,81,82,88.0,79.0,75.0,83.0,36.0,65.0,30,4,2
226166,Medium/High,81,85,80.0,49.0,69.0,73.0,82.0,80.0,82,3,3
226226,High/High,81,85,75.0,76.0,82.0,83.0,69.0,73.0,68,4,3
227127,Medium/Medium,81,84,,,,,,,18,1,4
227950,Medium/Medium,81,83,68.0,49.0,62.0,64.0,82.0,77.0,81,2,3
228251,Medium/Medium,81,86,78.0,74.0,81.0,80.0,72.0,77.0,72,3,3
230225,High/Medium,81,81,71.0,61.0,57.0,63.0,82.0,80.0,84,2,3
230256,Medium/Medium,81,81,93.0,66.0,75.0,76.0,72.0,77.0,69,2,4
230258,High/Medium,81,81,77.0,57.0,74.0,77.0,82.0,68.0,80,2,4
230294,High/Low,81,81,78.0,84.0,62.0,72.0,33.0,71.0,24,4,3
230347,Medium/Medium,81,81,79.0,54.0,76.0,79.0,75.0,74.0,81,4,4
230430,Medium/Medium,81,81,76.0,81.0,67.0,77.0,20.0,78.0,18,2,3
231969,Medium/Medium,81,81,74.0,80.0,83.0,81.0,64.0,79.0,50,4,4
232411,Medium/Medium,81,86,79.0,74.0,81.0,85.0,69.0,65.0,70,4,3
233927,High/High,81,86,74.0,75.0,79.0,83.0,69.0,78.0,63,4,3
234153,Medium/Medium,81,88,78.0,77.0,82.0,79.0,71.0,71.0,68,3,4
234742,High/Medium,81,84,86.0,77.0,76.0,81.0,45.0,63.0,44,3,4
234906,High/Low,81,86,75.0,75.0,81.0,85.0,66.0,71.0,58,4,3
235374,High/High,81,81,92.0,62.0,76.0,82.0,70.0,65.0,69,3,3
238074,High/Medium,81,86,80.0,58.0,77.0,77.0,76.0,80.0,74,3,3
239231,High/Medium,81,87,79.0,67.0,78.0,80.0,73.0,74.0,77,3,3
240950,High/Medium,81,88,76.0,81.0,79.0,84.0,56.0,65.0,50,4,4
241852,High/Low,81,88,94.0,67.0,73.0,85.0,41.0,53.0,46,4,2
245279,High/High,81,84,86.0,58.0,75.0,78.0,78.0,70.0,79,3,3
247263,Medium/High,81,88,75.0,52.0,65.0,69.0,82.0,79.0,77,2,3
247394,High/Medium,81,89,84.0,74.0,77.0,84.0,56.0,76.0,58,4,4
251573,High/Medium,81,86,84.0,67.0,76.0,81.0,77.0,75.0,79,4,3
251854,High/High,81,91,78.0,65.0,79.0,84.0,66.0,63.0,63,4,4
1179,Medium/Medium,80,80,,,,,,,11,1,2
140233,Medium/Medium,80,80,,,,,,,12,1,3
148119,Medium/Medium,80,80,,,,,,,13,1,3
162347,Medium/High,80,80,50.0,72.0,84.0,80.0,70.0,66.0,68,3,4
169588,Medium/High,80,80,52.0,32.0,61.0,60.0,83.0,77.0,81,2,4
171579,Medium/Medium,80,80,41.0,82.0,81.0,78.0,65.0,83.0,63,3,3
171877,High/Low,80,80,68.0,77.0,81.0,80.0,70.0,71.0,62,4,5
172522,Medium/Medium,80,80,74.0,77.0,80.0,77.0,76.0,76.0,75,3,3
173426,Medium/Medium,80,80,,,,,,,16,1,3
176676,High/Low,80,80,73.0,72.0,80.0,87.0,75.0,71.0,78,5,4
177388,High/Medium,80,80,69.0,77.0,83.0,82.0,38.0,67.0,39,4,4
177509,Medium/High,80,80,63.0,45.0,52.0,63.0,81.0,82.0,79,2,3
177604,Medium/Medium,80,80,65.0,61.0,74.0,74.0,80.0,68.0,81,3,3
178518,High/Medium,80,80,71.0,84.0,78.0,74.0,73.0,80.0,79,3,3
182493,Medium/High,80,80,57.0,48.0,63.0,61.0,80.0,78.0,79,2,3
182494,Medium/Medium,80,80,,,,,,,16,1,2
183855,Medium/Medium,80,80,56.0,40.0,60.0,62.0,82.0,76.0,80,2,3
184941,Medium/Medium,80,80,78.0,76.0,78.0,83.0,43.0,68.0,35,4,4
185020,High/Medium,80,80,77.0,76.0,76.0,81.0,48.0,59.0,32,3,4
186561,Medium/Medium,80,80,66.0,70.0,81.0,83.0,66.0,66.0,67,3,3
187598,Medium/High,80,80,66.0,47.0,58.0,64.0,82.0,80.0,80,2,3
189117,Medium/Medium,80,80,,,,,,,16,1,2
189271,Medium/High,80,80,68.0,67.0,76.0,80.0,78.0,79.0,80,3,3
189690,Medium/Medium,80,80,,,,,,,17,1,3
190972,High/Medium,80,80,86.0,76.0,73.0,84.0,57.0,68.0,55,5,4
193061,High/High,80,80,76.0,74.0,79.0,81.0,68.0,73.0,73,4,4
196432,Medium/High,80,80,68.0,66.0,77.0,77.0,77.0,78.0,80,3,4
197225,High/Medium,80,80,74.0,73.0,83.0,81.0,49.0,74.0,40,4,4
197242,High/High,80,80,68.0,76.0,72.0,72.0,75.0,81.0,72,3,3
198009,Medium/Medium,80,82,,,,,,,19,1,3
198031,Medium/High,80,80,58.0,79.0,82.0,77.0,72.0,70.0,60,3,3
198141,High/Medium,80,80,71.0,61.0,72.0,73.0,80.0,74.0,81,3,3
198950,High/Medium,80,80,72.0,76.0,81.0,82.0,57.0,59.0,49,4,4
198951,Medium/Medium,80,80,90.0,80.0,71.0,76.0,36.0,77.0,21,4,3
199042,Medium/High,80,80,65.0,71.0,80.0,77.0,76.0,72.0,74,3,4
199254,High/Medium,80,80,72.0,78.0,77.0,81.0,41.0,74.0,28,4,4
201119,High/Medium,80,80,82.0,64.0,74.0,81.0,75.0,75.0,75,4,3
201143,High/Medium,80,81,66.0,46.0,74.0,70.0,81.0,74.0,81,2,3
201400,High/Medium,80,80,71.0,75.0,80.0,84.0,69.0,68.0,66,4,4
201922,Medium/Medium,80,80,70.0,70.0,67.0,61.0,81.0,81.0,82,2,3
202024,Medium/Medium,80,80,69.0,71.0,77.0,78.0,75.0,73.0,73,4,3
202166,Medium/Medium,80,81,74.0,76.0,80.0,82.0,58.0,66.0,44,4,5
202325,Medium/High,80,80,57.0,42.0,75.0,77.0,76.0,76.0,75,3,4
203890,High/Medium,80,80,79.0,55.0,73.0,74.0,78.0,77.0,77,3,3
203895,High/Medium,80,80,65.0,75.0,80.0,83.0,52.0,66.0,36,4,5
203980,High/Low,80,80,75.0,77.0,79.0,82.0,43.0,69.0,38,3,5
204399,High/Low,80,80,77.0,82.0,74.0,79.0,39.0,73.0,34,4,4
204970,High/Medium,80,80,79.0,79.0,79.0,80.0,41.0,68.0,31,4,3
205600,Low/Medium,80,80,65.0,62.0,68.0,67.0,80.0,78.0,79,2,3
205686,High/Medium,80,80,67.0,74.0,83.0,82.0,69.0,69.0,69,4,4
205693,High/Medium,80,81,66.0,79.0,62.0,74.0,51.0,81.0,55,3,3
205705,Medium/Medium,80,80,61.0,50.0,63.0,60.0,82.0,77.0,80,2,2
205849,Medium/Medium,80,81,,,,,,,14,1,2
207599,Low/High,80,81,55.0,49.0,65.0,65.0,82.0,80.0,79,2,3
207732,High/Medium,80,80,77.0,82.0,63.0,77.0,41.0,74.0,38,3,3
207877,High/Medium,80,80,87.0,80.0,61.0,79.0,25.0,67.0,15,3,4
208808,High/Medium,80,80,88.0,78.0,78.0,81.0,46.0,69.0,40,4,4
209519,High/High,80,81,77.0,78.0,76.0,78.0,40.0,82.0,23,3,4
209960,Medium/Medium,80,82,,,,,,,13,1,2
210455,High/High,80,81,75.0,53.0,71.0,76.0,79.0,69.0,80,3,3
211117,High/Medium,80,82,68.0,78.0,78.0,82.0,65.0,75.0,60,4,3
212151,Medium/Medium,80,83,,,,,,,12,1,2
212187,High/Medium,80,81,82.0,67.0,79.0,75.0,73.0,75.0,75,3,3
212814,Medium/Medium,80,80,69.0,69.0,80.0,83.0,66.0,68.0,65,4,4
213661,Low/Medium,80,85,65.0,31.0,65.0,68.0,83.0,72.0,82,2,3
214584,Medium/Medium,80,80,,,,,,,19,1,3
215223,Medium/Medium,80,82,,,,,,,17,1,2
215316,Medium/Medium,80,80,,,,,,,17,1,3
216189,High/High,80,80,82.0,64.0,76.0,77.0,74.0,88.0,76,3,3
217870,Medium/Medium,80,80,84.0,66.0,73.0,76.0,76.0,79.0,75,3,3
219683,High/Medium,80,81,66.0,77.0,77.0,78.0,76.0,78.0,72,3,3
219953,High/High,80,80,83.0,77.0,78.0,79.0,55.0,72.0,55,4,4
220182,Medium/High,80,83,83.0,43.0,67.0,71.0,81.0,81.0,81,2,3
220971,Medium/Medium,80,83,70.0,73.0,75.0,85.0,65.0,66.0,62,4,4
221087,Medium/Medium,80,80,,,,,,,11,1,3
221660,Medium/High,80,82,63.0,51.0,73.0,72.0,81.0,78.0,78,3,4
222331,Medium/Medium,80,84,85.0,51.0,64.0,71.0,82.0,77.0,86,2,3
222716,High/Low,80,83,86.0,75.0,73.0,85.0,32.0,62.0,29,4,3
223724,High/High,80,80,78.0,63.0,70.0,75.0,74.0,80.0,74,2,3
223816,High/Medium,80,80,88.0,80.0,67.0,81.0,38.0,76.0,45,4,3
223959,Medium/High,80,84,74.0,67.0,74.0,79.0,79.0,75.0,76,3,3
224179,High/Medium,80,80,65.0,80.0,64.0,74.0,35.0,80.0,18,3,3
224309,Medium/Medium,80,81,63.0,75.0,81.0,77.0,67.0,76.0,54,4,4
225085,High/High,80,83,89.0,75.0,74.0,81.0,39.0,69.0,38,4,4
225201,High/Medium,80,81,82.0,76.0,76.0,81.0,63.0,65.0,66,3,4
225953,High/Medium,80,84,85.0,78.0,75.0,82.0,39.0,69.0,26,4,2
226491,High/High,80,86,84.0,60.0,75.0,77.0,75.0,79.0,76,3,3
226754,Medium/Medium,80,84,73.0,67.0,80.0,84.0,73.0,73.0,69,4,3
227290,Medium/Medium,80,81,,,,,,,20,1,2
227813,High/Medium,80,85,73.0,65.0,80.0,80.0,77.0,69.0,76,3,3
227928,Medium/Medium,80,81,82.0,57.0,68.0,81.0,75.0,75.0,77,4,3
229237,Medium/Medium,80,83,81.0,48.0,67.0,74.0,81.0,77.0,76,2,4
229261,High/Medium,80,86,83.0,64.0,72.0,75.0,80.0,84.0,79,3,3
229582,Medium/High,80,84,61.0,45.0,50.0,59.0,80.0,84.0,77,2,3
229857,Medium/Medium,80,83,67.0,60.0,83.0,83.0,67.0,59.0,73,4,4
229927,Medium/Medium,80,84,74.0,64.0,79.0,80.0,78.0,77.0,78,3,2
230201,High/Medium,80,80,76.0,51.0,70.0,77.0,77.0,70.0,76,3,3
230204,Medium/Medium,80,80,,,,,,,17,1,3
230271,Medium/Medium,80,80,80.0,72.0,77.0,82.0,26.0,45.0,23,4,5
230313,Medium/Medium,80,80,67.0,39.0,55.0,58.0,81.0,85.0,78,2,3
230767,High/High,80,86,84.0,74.0,77.0,84.0,72.0,84.0,65,4,4
231447,Medium/Low,80,85,90.0,79.0,72.0,83.0,30.0,74.0,16,4,3
232119,Medium/Medium,80,83,76.0,46.0,60.0,67.0,80.0,80.0,80,2,4
232293,High/Medium,80,87,88.0,80.0,63.0,75.0,39.0,81.0,19,3,4
233195,High/High,80,84,69.0,70.0,73.0,77.0,73.0,81.0,69,3,3
233306,Medium/Medium,80,87,,,,,,,14,1,3
236401,High/Low,80,85,82.0,61.0,74.0,81.0,75.0,71.0,78,3,3
236583,Medium/Medium,80,82,,,,,,,14,1,3
236987,Medium/High,80,86,74.0,50.0,72.0,73.0,79.0,78.0,80,3,3
237238,Medium/High,80,84,66.0,75.0,75.0,75.0,78.0,84.0,74,3,3
237383,Medium/High,80,89,65.0,33.0,65.0,69.0,82.0,80.0,80,2,3
238794,High/Medium,80,90,95.0,70.0,71.0,87.0,29.0,66.0,18,5,4
239207,High/Low,80,85,66.0,81.0,68.0,73.0,32.0,82.0,23,3,3
240709,High/Medium,80,85,84.0,73.0,73.0,81.0,70.0,78.0,75,3,4
240900,Medium/High,80,84,72.0,22.0,49.0,50.0,81.0,76.0,84,2,2
241084,High/Medium,80,86,92.0,77.0,70.0,82.0,32.0,71.0,34,4,4
241095,High/Medium,80,86,83.0,77.0,78.0,82.0,48.0,71.0,37,3,5
243576,High/High,80,87,80.0,67.0,73.0,79.0,75.0,75.0,75,3,3
244369,High/Medium,80,86,85.0,73.0,78.0,80.0,45.0,57.0,37,4,4
244470,High/High,80,80,77.0,56.0,73.0,75.0,78.0,81.0,78,3,3
246669,High/Medium,80,88,84.0,68.0,76.0,82.0,65.0,64.0,67,3,3
41,Medium/Low,79,79,51.0,69.0,84.0,84.0,59.0,57.0,50,4,4
138412,Medium/High,79,79,56.0,70.0,81.0,77.0,77.0,75.0,78,3,4
156616,High/Low,79,79,69.0,73.0,81.0,85.0,30.0,53.0,26,5,5
158121,Medium/Medium,79,79,,,,,,,14,1,3
159145,High/Low,79,79,60.0,81.0,68.0,72.0,36.0,74.0,35,3,4
162240,High/High,79,79,70.0,68.0,76.0,85.0,73.0,77.0,68,4,2
170890,Medium/High,79,79,73.0,65.0,72.0,76.0,77.0,79.0,79,2,2
173221,Medium/Medium,79,79,72.0,78.0,79.0,80.0,61.0,62.0,53,4,4
176550,Medium/Medium,79,79,,,,,,,12,1,3
176635,Medium/Low,79,79,62.0,68.0,85.0,79.0,24.0,48.0,19,4,2
176919,Medium/Medium,79,79,,,,,,,12,1,3
178509,Medium/Medium,79,79,39.0,80.0,70.0,71.0,42.0,77.0,20,3,3
184484,Medium/Medium,79,79,54.0,78.0,82.0,78.0,59.0,66.0,55,3,4
186682,Medium/Medium,79,79,45.0,64.0,75.0,72.0,75.0,70.0,73,3,3
187052,High/High,79,79,65.0,64.0,74.0,74.0,75.0,78.0,72,3,3
188041,Medium/Medium,79,79,70.0,66.0,77.0,75.0,73.0,75.0,74,3,3
188042,High/Medium,79,79,79.0,77.0,77.0,83.0,44.0,75.0,39,4,4
189560,Medium/Medium,79,79,33.0,70.0,75.0,70.0,77.0,79.0,73,3,4
189615,High/Medium,79,79,70.0,60.0,75.0,76.0,77.0,68.0,79,3,3
189682,Low/High,79,79,62.0,42.0,58.0,63.0,81.0,78.0,79,2,3
189805,Medium/High,79,79,50.0,78.0,71.0,70.0,46.0,75.0,37,3,5
190584,Medium/High,79,79,47.0,71.0,77.0,78.0,77.0,69.0,78,3,3
190717,High/Medium,79,79,83.0,76.0,73.0,78.0,55.0,83.0,53,4,3
190745,Medium/Medium,79,79,,,,,,,16,1,3
190813,Medium/Medium,79,79,87.0,75.0,74.0,79.0,46.0,63.0,35,4,3
191202,Low/Medium,79,79,36.0,67.0,75.0,73.0,80.0,73.0,72,3,3
191740,High/High,79,79,65.0,70.0,77.0,79.0,78.0,75.0,76,3,4
192064,High/Medium,79,79,83.0,78.0,77.0,79.0,41.0,72.0,34,4,4
192123,High/Low,79,79,64.0,79.0,60.0,70.0,40.0,81.0,29,2,3
192598,High/High,79,79,84.0,80.0,73.0,79.0,48.0,79.0,35,4,4
192638,High/Low,79,79,58.0,74.0,78.0,77.0,75.0,77.0,77,3,3
192789,High/Medium,79,79,74.0,69.0,71.0,72.0,78.0,76.0,82,3,3
192906,High/Low,79,79,68.0,82.0,76.0,83.0,43.0,70.0,42,4,4
193198,Low/Medium,79,79,60.0,70.0,79.0,70.0,75.0,83.0,71,3,2
193348,Medium/Low,79,79,75.0,76.0,80.0,81.0,46.0,67.0,48,5,4
194209,High/Medium,79,79,71.0,83.0,69.0,79.0,37.0,70.0,42,3,4
194333,Medium/Medium,79,79,,,,,,,13,1,2
196978,High/Medium,79,79,80.0,78.0,66.0,78.0,41.0,77.0,27,4,3
198230,Medium/High,79,79,49.0,40.0,59.0,56.0,81.0,79.0,82,2,2
198329,High/Medium,79,79,86.0,78.0,75.0,79.0,45.0,71.0,40,4,3
198784,High/High,79,79,81.0,74.0,77.0,82.0,67.0,74.0,68,4,4
198946,Medium/Medium,79,79,70.0,56.0,67.0,71.0,80.0,79.0,79,3,3
199354,Medium/Low,79,79,79.0,82.0,75.0,77.0,32.0,69.0,26,4,4
199503,Low/Medium,79,79,50.0,64.0,79.0,69.0,69.0,80.0,68,3,2
200315,Medium/Medium,79,79,89.0,75.0,74.0,80.0,48.0,62.0,42,4,4
200726,Medium/Medium,79,80,,,,,,,12,1,3
201455,Medium/Medium,79,79,68.0,74.0,75.0,77.0,78.0,89.0,80,4,2
202048,Low/High,79,81,47.0,58.0,75.0,67.0,79.0,75.0,74,2,3
202335,Medium/High,79,80,53.0,64.0,69.0,64.0,79.0,83.0,81,2,2
202477,High/Low,79,79,88.0,73.0,73.0,83.0,30.0,64.0,22,4,4
202648,Medium/Medium,79,80,66.0,75.0,78.0,79.0,71.0,71.0,72,4,3
202750,Medium/Medium,79,79,62.0,36.0,64.0,65.0,79.0,83.0,78,2,4
202857,High/Medium,79,79,85.0,76.0,71.0,81.0,34.0,72.0,33,4,3
202935,Medium/High,79,79,64.0,33.0,59.0,58.0,80.0,82.0,80,2,3
203299,Medium/Medium,79,79,87.0,75.0,73.0,82.0,38.0,70.0,25,4,4
203483,High/High,79,79,71.0,80.0,73.0,76.0,72.0,78.0,65,3,3
204024,High/High,79,79,44.0,50.0,70.0,73.0,78.0,75.0,72,3,3
204234,Medium/Medium,79,80,,,,,,,15,1,3
204259,High/Medium,79,79,77.0,53.0,70.0,76.0,77.0,74.0,77,3,3
204538,High/Medium,79,79,84.0,80.0,66.0,78.0,32.0,67.0,23,4,4
204884,High/Medium,79,80,74.0,54.0,76.0,76.0,75.0,76.0,79,3,3
205923,Medium/High,79,79,69.0,58.0,75.0,75.0,78.0,73.0,80,3,3
206413,Medium/High,79,79,65.0,63.0,71.0,69.0,79.0,79.0,77,3,3
206467,High/Medium,79,79,71.0,82.0,77.0,79.0,39.0,74.0,30,4,3
206545,Medium/Medium,79,79,56.0,71.0,78.0,78.0,70.0,67.0,64,4,4
206585,Medium/Medium,79,83,,,,,,,16,1,4
207494,High/Medium,79,79,76.0,79.0,75.0,80.0,58.0,68.0,49,4,3
208104,Medium/Medium,79,81,,,,,,,15,1,3
208135,High/High,79,79,70.0,76.0,72.0,76.0,77.0,81.0,76,3,3
208165,Medium/Medium,79,81,68.0,39.0,59.0,50.0,82.0,79.0,78,2,3
209846,High/Medium,79,79,83.0,55.0,70.0,70.0,74.0,81.0,74,3,2
210315,High/Medium,79,82,75.0,82.0,68.0,81.0,35.0,68.0,22,4,4
210324,High/Medium,79,79,75.0,72.0,80.0,79.0,57.0,66.0,52,3,4
210513,High/Low,79,79,73.0,76.0,81.0,83.0,39.0,51.0,22,4,2
210625,High/Medium,79,82,88.0,51.0,69.0,73.0,74.0,80.0,80,3,3
210897,High/Medium,79,82,72.0,53.0,56.0,65.0,80.0,78.0,80,2,3
211022,High/Medium,79,79,80.0,76.0,79.0,79.0,45.0,58.0,41,4,2
211241,High/Low,79,79,80.0,70.0,72.0,78.0,75.0,68.0,79,4,3
211748,High/Medium,79,79,58.0,76.0,79.0,82.0,65.0,70.0,66,4,4
212096,Medium/Medium,79,79,70.0,74.0,79.0,81.0,41.0,62.0,30,4,2
212382,High/Medium,79,80,71.0,77.0,62.0,70.0,45.0,84.0,36,3,2
212404,High/Medium,79,79,79.0,71.0,80.0,83.0,61.0,65.0,59,4,3
212442,Medium/Medium,79,81,,,,,,,15,1,2
213516,Medium/Medium,79,80,78.0,78.0,75.0,80.0,42.0,69.0,35,3,3
214047,High/High,79,79,75.0,74.0,75.0,76.0,75.0,81.0,70,3,4
216145,Medium/Medium,79,80,70.0,33.0,48.0,65.0,82.0,78.0,81,2,4
216150,High/High,79,79,76.0,66.0,73.0,74.0,75.0,71.0,78,3,3
216388,High/Low,79,84,91.0,69.0,70.0,87.0,25.0,61.0,23,5,4
216531,High/Medium,79,79,67.0,78.0,64.0,75.0,44.0,81.0,29,3,4
218339,High/High,79,82,70.0,69.0,76.0,83.0,67.0,70.0,59,4,4
219789,High/Medium,79,79,85.0,54.0,72.0,76.0,73.0,77.0,75,3,3
219809,Medium/Medium,79,81,64.0,48.0,68.0,74.0,77.0,84.0,79,3,3
220253,High/Low,79,80,79.0,78.0,75.0,82.0,35.0,66.0,25,4,3
220523,Medium/Medium,79,81,45.0,54.0,60.0,60.0,80.0,81.0,79,2,3
220673,Medium/High,79,83,69.0,69.0,72.0,73.0,79.0,82.0,81,3,4
220793,Medium/High,79,81,75.0,45.0,55.0,65.0,80.0,80.0,83,2,2
221491,Medium/Medium,79,83,74.0,39.0,63.0,68.0,80.0,77.0,78,2,3
222028,Low/High,79,82,59.0,60.0,75.0,77.0,80.0,75.0,80,3,3
222501,High/High,79,82,78.0,57.0,71.0,76.0,75.0,70.0,72,3,3
223249,Medium/Medium,79,79,,,,,,,24,1,3
223578,High/Medium,79,79,68.0,80.0,61.0,76.0,31.0,76.0,29,3,3
223597,High/High,79,79,79.0,53.0,72.0,76.0,74.0,77.0,77,3,2
224031,High/High,79,79,86.0,66.0,67.0,74.0,75.0,79.0,75,3,4
224196,High/Medium,79,82,73.0,59.0,72.0,75.0,77.0,80.0,80,3,4
224490,High/Medium,79,82,79.0,58.0,71.0,72.0,75.0,79.0,75,3,3
225116,Medium/Medium,79,86,,,,,,,12,1,3
225508,Medium/High,79,80,73.0,42.0,58.0,67.0,79.0,77.0,81,3,3
225663,High/High,79,83,81.0,72.0,79.0,83.0,67.0,69.0,66,4,4
226162,High/High,79,84,73.0,73.0,80.0,81.0,64.0,67.0,61,4,4
226221,Low/High,79,81,66.0,33.0,61.0,60.0,79.0,77.0,82,2,3
226300,Medium/Medium,79,83,,,,,,,16,1,3
226456,High/High,79,82,68.0,74.0,79.0,79.0,69.0,68.0,71,4,3
226851,Low/High,79,82,69.0,53.0,72.0,71.0,78.0,76.0,80,3,3
228093,Medium/Medium,79,85,82.0,78.0,70.0,79.0,48.0,77.0,37,3,3
228520,High/High,79,80,81.0,81.0,65.0,78.0,44.0,83.0,41,3,5
228687,High/Medium,79,83,73.0,81.0,69.0,77.0,30.0,68.0,19,3,4
230184,High/Medium,79,79,89.0,58.0,70.0,77.0,74.0,59.0,76,4,3
230216,Medium/Medium,79,79,83.0,52.0,70.0,71.0,76.0,71.0,74,2,3
230234,High/High,79,79,67.0,62.0,74.0,75.0,78.0,76.0,77,2,4
230251,Medium/Medium,79,79,71.0,70.0,70.0,72.0,80.0,83.0,77,2,3
230312,Medium/Medium,79,79,,,,,,,16,1,3
230498,High/Medium,79,79,83.0,79.0,65.0,81.0,28.0,64.0,19,4,4
232432,Medium/Medium,79,84,75.0,80.0,68.0,78.0,29.0,74.0,16,3,5
232580,Medium/High,79,84,68.0,36.0,60.0,58.0,80.0,80.0,78,2,2
232665,Medium/Medium,79,84,47.0,60.0,72.0,72.0,77.0,76.0,79,3,3
232730,Medium/Medium,79,82,75.0,68.0,79.0,83.0,41.0,59.0,34,3,4
232756,Medium/Medium,79,85,82.0,37.0,57.0,65.0,80.0,79.0,80,2,4
233738,Medium/Medium,79,84,68.0,67.0,75.0,73.0,79.0,81.0,79,2,3
234035,High/High,79,82,84.0,55.0,71.0,75.0,74.0,65.0,77,3,3
234236,Medium/Medium,79,82,70.0,79.0,70.0,80.0,35.0,68.0,19,4,2
234612,High/Medium,79,83,89.0,70.0,74.0,83.0,35.0,60.0,36,4,3
235073,Medium/Medium,79,84,,,,,,,15,1,3
235688,Low/Medium,79,84,81.0,39.0,57.0,59.0,80.0,79.0,77,2,2
236480,High/Medium,79,84,70.0,68.0,75.0,78.0,77.0,75.0,76,4,3
236506,High/High,79,85,61.0,39.0,63.0,71.0,81.0,78.0,78,2,3
236572,High/Medium,79,84,84.0,53.0,74.0,78.0,74.0,74.0,74,3,2
236610,High/Medium,79,87,85.0,77.0,56.0,78.0,40.0,75.0,30,3,3
236632,Medium/Medium,79,83,85.0,72.0,73.0,85.0,37.0,64.0,29,5,3
237239,Medium/Medium,79,80,75.0,81.0,78.0,82.0,63.0,56.0,63,4,4
237942,High/Medium,79,85,82.0,34.0,68.0,72.0,75.0,75.0,79,3,3
239301,Medium/High,79,85,71.0,58.0,73.0,76.0,79.0,80.0,76,3,3
239433,High/High,79,84,56.0,68.0,75.0,71.0,77.0,78.0,70,3,3
240243,Medium/Low,79,86,85.0,78.0,74.0,84.0,31.0,69.0,32,4,4
240679,Medium/Medium,79,84,65.0,72.0,79.0,72.0,76.0,77.0,75,3,2
241637,High/High,79,85,72.0,69.0,75.0,77.0,77.0,82.0,71,3,3
241788,High/Medium,79,79,76.0,79.0,70.0,80.0,38.0,71.0,25,4,4
242516,Medium/Medium,79,85,85.0,78.0,74.0,79.0,41.0,72.0,28,3,4
243812,Medium/Medium,79,88,87.0,76.0,71.0,83.0,32.0,56.0,32,4,4
244067,Medium/High,79,86,88.0,33.0,56.0,65.0,80.0,77.0,74,2,2
247204,High/Medium,79,84,84.0,62.0,71.0,74.0,74.0,77.0,79,3,3
247851,Medium/High,79,84,68.0,63.0,78.0,78.0,73.0,75.0,71,3,3
251809,Medium/High,79,85,60.0,36.0,59.0,61.0,80.0,84.0,78,2,3
252371,High/High,79,89,75.0,69.0,73.0,80.0,75.0,77.0,69,3,4
255475,High/Medium,79,88,91.0,72.0,72.0,84.0,37.0,65.0,21,5,3
24630,Medium/Medium,78,78,,,,,,,24,1,3
146439,Medium/Low,78,78,59.0,81.0,64.0,72.0,36.0,77.0,30,3,2
152908,High/Medium,78,78,72.0,66.0,74.0,77.0,73.0,68.0,72,4,3
156433,Medium/Medium,78,78,,,,,,,14,1,4
159261,Medium/Medium,78,78,61.0,83.0,74.0,79.0,30.0,63.0,15,4,4
163155,Medium/Medium,78,78,,,,,,,14,1,3
165229,Low/High,78,78,54.0,43.0,63.0,65.0,79.0,75.0,78,2,3
167397,High/Medium,78,78,56.0,79.0,67.0,76.0,41.0,69.0,19,3,4
170368,High/High,78,78,70.0,77.0,79.0,81.0,53.0,68.0,54,4,2
171897,Medium/Medium,78,78,64.0,68.0,80.0,79.0,73.0,69.0,76,3,2
172962,Medium/Medium,78,78,76.0,69.0,74.0,80.0,70.0,70.0,70,4,4
173306,Medium/High,78,78,77.0,64.0,76.0,77.0,72.0,70.0,79,4,5
173909,Medium/Medium,78,78,69.0,78.0,77.0,80.0,66.0,74.0,66,4,4
174543,Medium/Medium,78,78,,,,,,,19,1,3
175254,High/Medium,78,78,74.0,78.0,70.0,75.0,44.0,80.0,47,3,3
